hts10,hs6,description,short_description,quantity_unit_1,quantity_unit_2,sitc,end_use,naics,hts_vintage,scope,scope_basis
7227200080,722720,"BARS AND RODS OF SILICO-MANGANESE STEEL, HOT-ROLLED, IN IRREGULARLY WOUND COILS, NESOI",BARS/RODS SILICO-MANGNS STL HT-ROL IRR COILS NESOI,KG,,67619,15000,331110,2025,section232_core_steel,Proclamation 9705 core steel range 7216.99-7301.10
7227901030,722790,"BARS AND RODS BALL-BEARING STEEL IRREGULAR COILS NOT TEMPERED, TREATED OR PARTLY MANUFACTURED HOT-ROLLED",BRS RDS BLL-BRG STL IRG CLS HR N TMD/TTD/PTLY MFTD,KG,,67619,14100,331110,2025,section232_core_steel,Proclamation 9705 core steel range 7216.99-7301.10
7227901060,722790,"BARS AND RODS OTHER TOOL STEEL IRREGULAR COILS NOT TEMPERED, TREATED OR PARTLY MANUFACTURED HOT-ROLLED",BRS RDS OTH TS IRRG CLS HR N TMPD/TTD/PTLY MNFRD,KG,,67619,14100,331110,2025,section232_core_steel,Proclamation 9705 core steel range 7216.99-7301.10
7227902030,722790,"BARS AND RODS BALL-BEARING STEEL IRREGULAR COILS HOT-ROLLED OTHER    MPERED, TREATED OR PARTLY MANUFACTURED)",BRS RDS BLL-BRG STL IRRG COILS HR OTHER,KG,,67619,14100,331110,2025,section232_core_steel,Proclamation 9705 core steel range 7216.99-7301.10
7227902060,722790,"BARS AND RODS OTHER TOOL STEEL IRREGULAR COILS HOT-ROLLED OTHER (TMP)ERED, TREATED OR PARTLY MANUFACTURED)",BRS RDS OTH TOOL STL IRRG COILS HR OTHER,KG,,67619,14100,331110,2025,section232_core_steel,Proclamation 9705 core steel range 7216.99-7301.10
7227906005,722790,"BARS AND RODS OF OTHER HIGH-NICKEL ALLOY STEEL IN IRREGULAR WOUND COILS, HOT-ROLLED","BARS/RODS OTHER HI-NI AL STL, IRREG COILS, HR",KG,,67619,14100,331110,2025,section232_core_steel,Proclamation 9705 core steel range 7216.99-7301.10
7227906010,722790,"BARS AND RODS OF COLD HEADING QUALITY (CHQ) STEEL, HOT-ROLLED, IN IRREGULARLY WOUND COILS","BARS AND RODS OF CHQ STEEL, HOT-ROLL, IRREG. COILS",KG,,67619,14100,331110,2025,section232_core_steel,Proclamation 9705 core steel range 7216.99-7301.10
7227906020,722790,"BARS AND RODS OF WELDING QUALITY WIRE ROD AS DEFINED IN STATISTICAL NOTE 6 TO CHAPTER 72, OF OTHER ALLOY STEEL, HOT-ROLLED, IN IRREG WOUND COILS NESOI",BARS WELD QUAL WIRE ROD ALLOY STL HT-ROL IRR NESOI,KG,,67619,14100,331110,2025,section232_core_steel,Proclamation 9705 core steel range 7216.99-7301.10
7227906030,722790,"BARS AND RODS OF OTHER ALLOY STEEL, HOT-ROLLED, IN IRREGULARLY WOUND COILS, OF A CIRCULAR CROSS SECTION, WITH A DIAMETER LESS THAT 14MM","BAR/ROD ALLY STL, HOTROLL, IRREG COIL CC DIA <14MM",KG,,67619,14100,331110,2025,section232_core_steel,Proclamation 9705 core steel range 7216.99-7301.10
7227906035,722790,"BARS AND RODS OF OTHER ALLOY STEEL, HOT-ROLLED, IN IRREGULARLY WOUND COILS, OF A CIRCULAR CROSS SECT, W/ A DIAMETER OF 14MM OR MORE BUT LESS THAN 19MM",BAR/ROD ALY STL HOTROL IRREG COIL CC DI >14MM<19MM,KG,,67619,14100,331110,2025,section232_core_steel,Proclamation 9705 core steel range 7216.99-7301.10
7227906040,722790,"BARS AND RODS OF OTHER ALLOY STEEL, HOT-ROLLED, IN IRREGULARLY WOUND COILS, OF A CIRCULAR CROSS SECTION, WITH A DIAMETER OF 19MM OR MORE","BAR/ROD ALLY STL, HOTROL, IRREG COIL CC DIA > 19MM",KG,,67619,14100,331110,2025,section232_core_steel,Proclamation 9705 core steel range 7216.99-7301.10
7227906090,722790,"BARS AND RODS OF OTHER ALLOY STEEL, HOT-ROLLED, IN IRREGULARLY WOUND COILS, NESOI","BARS/RODS ALLOY STEEL, HOT-ROLL, IRREG COIL, NESOI",KG,,67619,14100,331110,2025,section232_core_steel,Proclamation 9705 core steel range 7216.99-7301.10
7228100010,722810,OTHER BARS AND RODS HIGH-SPEED STEEL NOT COLD-FORMED,OTHER BARS AND RODS HIGH-SPEED STEEL NT COLD-FORMD,KG,,67641,15000,331110,2025,section232_core_steel,Proclamation 9705 core steel range 7216.99-7301.10
7228100030,722810,OTHER BARS AND RODS HIGH-SPEED STEEL COLD-FORMED MAXIMUM CROSS-SECTION UNDER 18MM,OTH BRS RDS HSPD STL CF MAX CS UN 18MM,KG,,67641,15000,331110,2025,section232_core_steel,Proclamation 9705 core steel range 7216.99-7301.10
7228100060,722810,OTHER BARS AND RODS HIGH-SPEED STEEL COLD-FORMED MAXIMUM CROSS-SECTION 18MM OR MORE,OTH BRS RDS HSPD STL CF MAX CS 18MM AO,KG,,67641,15000,331110,2025,section232_core_steel,Proclamation 9705 core steel range 7216.99-7301.10
7228201000,722820,OTHER BARS AND RODS SILICO-MANGANESE STEEL NOT COLD-FORMED,OTH BRS A RDS SILICO-MNGNSE STL NT COLD-FRMD,KG,,67642,15000,331110,2025,section232_core_steel,Proclamation 9705 core steel range 7216.99-7301.10
7228205000,722820,OTHER BARS AND RODS SILICO-MANGANESE STEEL COLD-FORMED,OTH BRS RDS SILICO-MNGNSE STL COLD-FORMD,KG,,67642,15000,331110,2025,section232_core_steel,Proclamation 9705 core steel range 7216.99-7301.10
7228302000,722830,OTHER BARS AND RODS BALL-BEARING STEEL NOT FURTHR WRKD THAN HOT-WORKED OR EXTRUDED,OTHER BARS AND RODS BALL-BEARING STEEL HOT-WORKED,KG,,67629,14100,331110,2025,section232_core_steel,Proclamation 9705 core steel range 7216.99-7301.10
7228304000,722830,OTHER BARS AND RODS CHIPPER KNIFE STEEL HOT-WORKED NOT COLD-FORMED,OTH BRS RDS CHPPR KNF STL HOT-WKD NT COLD-FMD,KG,,67629,14100,331110,2025,section232_core_steel,Proclamation 9705 core steel range 7216.99-7301.10
7228306000,722830,OTHER BARS AND RODS OTHER TOOL STEEL (NOT HI SPEED) HOT-WORKED,OTHER BARS AND RODS OTHER TOOL STEEL HOT-WORKED,KG,,67629,14100,331110,2025,section232_core_steel,Proclamation 9705 core steel range 7216.99-7301.10
7228308005,722830,"OTHER BARS AND RODS OF OTHER HIGH-NICKEL ALLOY STEEL HOT-ROLLED, HOT-DRAWN OR EXTRUDED","OTH BARS/RODS OTH HI-NI AL STL, HOT-WORKED",KG,,67629,14100,331110,2025,section232_core_steel,Proclamation 9705 core steel range 7216.99-7301.10
7228308010,722830,"CONCRETE REINFORCING BARS AND RODS OF OTHER ALLOY STEEL, NOT FURTHER WORKED THAN HOT-ROLLED, HOT-DRAWN OR EXTRUDED, NESOI",CONCRETE REBAR OF OTHER ALLOY STL HOT-WORKED NESOI,KG,,67629,14100,331110,2025,section232_core_steel,Proclamation 9705 core steel range 7216.99-7301.10
7228308015,722830,"BARS AND RODS OF OTHER ALLOY STEEL, NOT FURTHER WORKED THAN HOT-ROLLED, HOT-DRAWN OR EXTRUDED, DIAMETER OR CROSS-SECTION OF LESS THAN 76MM, NESOI",BARS/RODS ALY STEEL HOT-ROLL/DRAW D/CS LT 76MM NES,KG,,67629,14100,331110,2025,section232_core_steel,Proclamation 9705 core steel range 7216.99-7301.10
7228308041,722830,"BARS AND RODS OF OTHER ALLOY STEEL NOT FURTHER WORKED THAN HOT-ROLLED HOT-DRAWN OR EXTRUDED, DIAM/CROSS-SEC OF 76MM OR MORE BUT NOT EXCEED 152MM NESOI",BARS/RODS ALY STEEL HOT-ROLL/DRW D/CS 76-152MM NES,KG,,67629,14100,331110,2025,section232_core_steel,Proclamation 9705 core steel range 7216.99-7301.10
7228308045,722830,"BARS AND RODS OF OTHER ALLOY STEEL NOT FURTHER WORKED THAN HOT-ROLLED HOT-DRAWN/EXTRUDED, DIAM/CROSS-SEC OF 152MM OR MORE BUT NOT EXCEED 228MM, NESOI",BARS/RDS ALY STEEL HOT-ROLL/DRW D/CS 152-228MM NES,KG,,67629,14100,331110,2025,section232_core_steel,Proclamation 9705 core steel range 7216.99-7301.10
7228308070,722830,"BARS AND RODS OF OTHER ALLOY STEEL, NOT FURTHER WORKED THAN HOT-ROLLED, HOT-DRAWN OR EXTRUDED, DIAMETER OR CROSS SECTION EXCEEDING 228 MM, NESOI",BARS/RODS ALY STEEL HOT-ROLL/DRW D/CS GT 228MM NES,KG,,67629,14100,331110,2025,section232_core_steel,Proclamation 9705 core steel range 7216.99-7301.10
7228400000,722840,"BARS AND RODS OF OTHER ALLOY STEEL, NOT FURTHER WORKED THAN FORGED","BARS & RODS OF OTHER ALLOY STEEL, FORGED",KG,,67646,14100,331110,2025,section232_core_steel,Proclamation 9705 core steel range 7216.99-7301.10
7228501010,722850,OTHER BARS AND RODS BALL-BEARING STEEL COLD-FORMED OR COLD-FINISHED,OTH BRS RDS BLL-BRG STL COLD-FRMD O COLD-FNSHD,KG,,67639,14100,331110,2025,section232_core_steel,Proclamation 9705 core steel range 7216.99-7301.10
7228501020,722850,"OTHER BARS AND RODS OTHER TOOL STEEL COLD-FORMED OR COLD-FINISHED ROUND OR RECTANGULAR CROSS-SECTION UNDER 18MM GROUND, MILLED OR POLISHED SURFACES",OTH BRS RDS OTS CF/FN RND/REC CS U18MM G/ML/POL SF,KG,,67639,14100,331110,2025,section232_core_steel,Proclamation 9705 core steel range 7216.99-7301.10
7228501040,722850,OTHER BARS AND RODS OTHER TOOL STEEL COLD-FORMED OR COLD-FINISHED MAXIMUM CROSS-SECTION UNDER 18MM OTHER,OTH BRS RDS OTH TS CF/FN MX CS UN 18MM OTHR,KG,,67639,14100,331110,2025,section232_core_steel,Proclamation 9705 core steel range 7216.99-7301.10
7228501060,722850,"OTHER BARS AND RODS OTHER TOOL STEEL COLD-FORMED OR COLD-FINISHED ROUND OR RECTANGULAR CROSS-SECTION 18MM OR MORE GROUND, MILLED OR POLISHED SURFACES",OTH BRS RDS OTS CF/FN RND/REC CS 18MM AO G/ML/PL S,KG,,67639,14100,331110,2025,section232_core_steel,Proclamation 9705 core steel range 7216.99-7301.10
7228501080,722850,OTHER BARS AND RODS OTHER TOOL STEEL COLD-FORMED OR COLD-FINISHED MAXIMUM CROSS-SECTION 18MM OR MORE OTHER,OTH BRS RDS OTS CF/FN MX CS 18MM AO OTHR,KG,,67639,14100,331110,2025,section232_core_steel,Proclamation 9705 core steel range 7216.99-7301.10
7228505005,722850,"OTHER BARS AND RODS OF HIGH-NICKEL ALLOY STEEL, NOT FURTHER WORKED THAN COLD-FORMED OR COLD-FINISHED",OTH BRS RDS HI-NI ALY STL COLD-FORMED O COLD-FNSHD,KG,,67639,14100,331110,2025,section232_core_steel,Proclamation 9705 core steel range 7216.99-7301.10
7228505015,722850,"BARS AND RODS OF OTHER ALLOY STEEL, NOT FURTHER WORKED THAN COLD-FORMED OR COLD-FINISHED, DIAMETER OR CROSS SECTION OF LESS THAN 76 MM, NESOI",BARS/RODS ALY STEEL COLD-FORM/FIN D/CS LT 76MM NES,KG,,67639,14100,331110,2025,section232_core_steel,Proclamation 9705 core steel range 7216.99-7301.10
7228505040,722850,"BARS AND RODS OF OTHER ALLOY STEEL NOT FURTHER WORKED THAN COLD-FORMED, COLD-FINISHED, DIAM OR CROSS SEC OF 76MM OR MORE BUT NOT EXCEEDING 228MM NESOI",BARS/RODS ALY STEEL COLD-FOR/FIN D/CS 76-228MM NES,KG,,67639,14100,331110,2025,section232_core_steel,Proclamation 9705 core steel range 7216.99-7301.10
7228505070,722850,"BARS AND RODS OF OTHER ALLOY STEEL, NOT FURTHER WORKED THAN COLD-FORMED OR COLD-FINISHED, DIAMETER OR CROSS SECTION EXCEEDING 228 MM, NESOI",BARS/RODS ALY STEEL COLD-FOR/FIN D/CS GT 228MM NES,KG,,67639,14100,331110,2025,section232_core_steel,Proclamation 9705 core steel range 7216.99-7301.10
7228601030,722860,OTHER BARS AND RODS BALL-BEARING STEEL NESOI,OTHER BARS AND RODS BALL-BEARING STEEL NESOI,KG,,67647,14100,331110,2025,section232_core_steel,Proclamation 9705 core steel range 7216.99-7301.10
7228601060,722860,OTHER BARS AND RODS OTHER TOOL STEEL NESOI,OTHER BARS AND RODS OTHER TOOL STEEL NESOI,KG,,67647,14100,331110,2025,section232_core_steel,Proclamation 9705 core steel range 7216.99-7301.10
7228606000,722860,OTHER BARS AND RODS OTHER ALLOY STEEL NOT COLD-FORMED NESOI,OTH BARS A RODS OTH ALLOY STL NT COLD-FMD NESOI,KG,,67647,14100,331110,2025,section232_core_steel,Proclamation 9705 core steel range 7216.99-7301.10
7228608000,722860,OTHER BARS AND RODS OTHER ALLOY STEEL COLD-FORMED,OTHER BARS AND RODS OTHER ALLOY STEEL COLD-FORMED,KG,,67647,14100,331110,2025,section232_core_steel,Proclamation 9705 core steel range 7216.99-7301.10
7228703010,722870,"U, I, H AND T SECTIONS OF OTHER ALLOY STEEL, HOT-ROLLED, NOT DRILLED, NOT PUNCHED AND NOT OTHERWISE ADVANCED","U, I, H & T SECTIONS, OTHER ALLOY STEEL HOT-ROLLED",KG,,67688,14100,331110,2025,section232_core_steel,Proclamation 9705 core steel range 7216.99-7301.10
7228703020,722870,"ANGLES ALLOY STEEL NOT STAINLESS HOT-ROLLED NOT DRILLED, PUNCHED OR OTHERWISE ADVANCED MAXIMUM CROSS-SECTION 76MM OR MORE",ANGS ALLOY STL NT SS HR NT DR/PN/OAD MX CS 76MM AO,KG,,67688,15000,331110,2025,section232_core_steel,Proclamation 9705 core steel range 7216.99-7301.10
7228703041,722870,"SHAPES AND SECTIONS W/ A MAX CROSS-SECTIONAL DIMENSION OF 76 MM OR MORE, OF OTHER ALLOY STEEL, HOT-ROLLED, NOT DRILLED, NOT PUNCHED ETC, NESOI",SHAPE/SECTION MAX CROSS-SEC GT=76MM ALLY STL NESOI,KG,,67688,14100,331110,2025,section232_core_steel,Proclamation 9705 core steel range 7216.99-7301.10
7228703060,722870,"ANGLES ALLOY STEEL NOT STAINLESS HOT-ROLLED NOT DRILLED, PUNCHED OR OTHERWISE ADVANCED MAXIMUM CROSS-SECTION UNDER 76MM",ANGS ALLY STL NT SS HR NT DR/PN/OADV MX CS UN 76MM,KG,,67688,14100,331110,2025,section232_core_steel,Proclamation 9705 core steel range 7216.99-7301.10
7228703081,722870,"SHAPES AND SECTIONS W/ A MAXIMUM CROSS-SECTIONAL DIMENSION OF LESS THAN 76 MM, OF OTHER ALLOY STEEL, HOT-ROLLED, NOT DRILLED, NOT PUNCHED ETC, NESOI",SHAPE/SECTION MAX CROSS-SEC LT 76MM ALLY STL NESOI,KG,,67688,14100,331110,2025,section232_core_steel,Proclamation 9705 core steel range 7216.99-7301.10
7228706000,722870,"ANGLES, SHAPES AND SECTIONS ALLOY STEEL NOT STAINLESS OTHER THAN HOT-ROLLED",ANGLS SHPS SEC AS NT SS OTH THN HOT-ROLLD,KG,,67688,14100,331110,2025,section232_core_steel,Proclamation 9705 core steel range 7216.99-7301.10
7228800000,722880,"HOLLOW DRILL BARS AND RODS, ALLOY OR NONALLOY STEEL, NESOI","HOLLOW DRILL BARS AND RODS, ALLOY/NALLOY STL,NESOI",KG,,67648,14100,331110,2025,section232_core_steel,Proclamation 9705 core steel range 7216.99-7301.10
7229200010,722920,"SILICO-MANGANESE STL WIRE,RND, < EQ 1.6MM, <.20% CAR, > .9% MANG, > .6% SILICON, FOR ELECTRIC ARC WELDING, PLT OR COAT WITH COPPER","SILICO-MANG WIRE,RND,< 1.6MM,< .20% CAR,PLT COPPER",KG,,67829,15000,331222,2025,section232_core_steel,Proclamation 9705 core steel range 7216.99-7301.10
7229200015,722920,"SILICO-MANGANESE STL WIRE, ROUND, < EQ 1.6MM, < .20% CARBON, > .9% MANG, > .6% SILICON, FOR ELECTRIC ARC WELDING, NESOI","SILICO-MANG WIRE,RND,< 1.6MM,< .20% CAR,ARC WELD",KG,,67829,15000,331222,2025,section232_core_steel,Proclamation 9705 core steel range 7216.99-7301.10
7229200090,722920,"WIRE OF SILICO-MANGANESE STEEL, NESOI","WIRE OF SILICO-MANGANESE STEEL, NESOI",KG,,67829,15000,331222,2025,section232_core_steel,Proclamation 9705 core steel range 7216.99-7301.10
7229900500,722990,WIRE OF HIGH-SPEED STEEL,WIRE OF HIGH-SPEED STEEL,KG,,67829,15000,331222,2025,section232_core_steel,Proclamation 9705 core steel range 7216.99-7301.10
7229901000,722990,FLAT WIRE OF OTHER ALLOY STEEL,FLAT WIRE OF OTHER ALLOY STEEL,KG,,67829,15000,331222,2025,section232_core_steel,Proclamation 9705 core steel range 7216.99-7301.10
7229905006,722990,"ROUND WIRE OTHER ALLOY STEEL DIAMETER < EQUAL TO 1.6MM, CONT < .20% CARBON, > .3% NICKEL, < .08% MOLYBDENUM, SUITABLE FOR ELEC ARC WELDING, COPPER PLT","RND WIRE OTH ALY STL,< 1.6MM, <.20% CAR,COPPER PLT",KG,,67829,15000,331222,2025,section232_core_steel,Proclamation 9705 core steel range 7216.99-7301.10
7229905008,722990,"ROUND WIRE OTHER ALLOY STEEL, DIAMETER LESS THAN EQUAL TO 1.6MM, CONTAINING <.20% CARBON, >.08% MOLYBDENUM, SUITABLE FOR ELEC. ARC WELDING","RND WIRE OTH ALLOY STL,<1.6MM, < .20% CAR, NESOI",KG,,67829,15000,331222,2025,section232_core_steel,Proclamation 9705 core steel range 7216.99-7301.10
7229905016,722990,ROUND WIRE OTHER ALLOY STEEL DIAMETER UNDER 1.0 MM,ROUND WIRE OTHER ALLOY STEEL DIAMETER UNDER 1.0 MM,KG,,67829,15000,331222,2025,section232_core_steel,Proclamation 9705 core steel range 7216.99-7301.10
7229905031,722990,ROUND WIRE OTHER ALLOY STEEL DIAMETER 1.0MM OR MORE BUT LESS THAN 1. 5 MM,RND WIRE OTH ALLOY STL 1.0MM TO UNDR 1.5MM DIAM,KG,,67829,15000,331222,2025,section232_core_steel,Proclamation 9705 core steel range 7216.99-7301.10
7229905051,722990,ROUND WIRE OTHER ALLOY STEEL DIAMETR 1.5MM OR MORE,ROUND WIRE OTHER ALLOY STEEL DIAMETR 1.5MM OR MORE,KG,,67829,15000,331222,2025,section232_core_steel,Proclamation 9705 core steel range 7216.99-7301.10
7229909000,722990,"OTHER WIRE, NESOI OF OTHER ALLOY STEEL","OTHER WIRE, NESOI OF OTHER ALLOY STEEL",KG,,67829,15000,331222,2025,section232_core_steel,Proclamation 9705 core steel range 7216.99-7301.10
7301100000,730110,"SHEET PILING OF IRON OR STEEL, WHETHER OR NOT DRILLED, PUNCHED OR MADE FROM ASSEMBLED ELEMENTS",SHEET PILING OF IRON OR STEEL,KG,,67686,15000,331110,2025,section232_core_steel,Proclamation 9705 core steel range 7216.99-7301.10
7302101010,730210,"RAILS, NEW STANDARD TEE, OF IRON OR NONALLOY STEEL, NOT HEAT TREATED, OVER 30 KG PER METER","TEE RAILS,NEW,IRON/STEEL, NOT HEAT TREAT GT 30KG/M",KG,,67701,15000,331110,2025,section232_core_steel,Proclamation 9705 core steel subheading 7302.10
7302101015,730210,"OTHER RAILS, NEW, OF IRON OR NONALLOY STEEL,NOT HEAT TREATED OVER 30 KG PER METER","RAILS,NEW,IRON/STEEL,N HEAT-TREAT GT 30KG/M,NESOI",KG,,67701,15000,331110,2025,section232_core_steel,Proclamation 9705 core steel subheading 7302.10
7302101025,730210,"RAILS, NEW, OF IRON OR NONALLOY STEEL, NOT HEAT TREATED, NOT OVER 30 KG PER METER","RAILS, NEW, IRON/STEEL, NOT HEAT-TREATED, NESOI",KG,,67701,15000,331110,2025,section232_core_steel,Proclamation 9705 core steel subheading 7302.10
7302101035,730210,"RAILS, NEW, STANDARD TEE, OF IRON OR NONALLOY STEEL, HEAT TREATED, OVER 30 KG PER METER","TEE RAILS, NEW, IRON/STEEL,HEAT-TREATED GT 30 KG/M",KG,,67701,15000,331110,2025,section232_core_steel,Proclamation 9705 core steel subheading 7302.10
7302101045,730210,"OTHER RAILS, NEW, OF IRON OR NONALLOY STEEL, HEAT TREATED, OVER 30 KG PER METER","RAILS,NEW,IRON/NALLOY STEEL,HEAT TREAT,GT 30KG/MTR",KG,,67701,15000,331110,2025,section232_core_steel,Proclamation 9705 core steel subheading 7302.10
7302101055,730210,"OTHER NEW RAILS, OF IRON OR NONALLOY STEEL, HEAT TREATED, NOT OVER 30 KG PER METER","RAILS,NEW,IRON/STEEL,HEAT TREATED,LT=30KG/M, NESOI",KG,,67701,15000,331110,2025,section232_core_steel,Proclamation 9705 core steel subheading 7302.10
7302101065,730210,"USED RAILWAY RAILS, IRON OR NONALLOY STEEL, FOR REROLLING, NOT SCRAP","RAILWAY RAILS,USED, REROLLNG, IRON/STEEL,NOT SCRAP",KG,,67701,15000,331110,2025,section232_core_steel,Proclamation 9705 core steel subheading 7302.10
7302101075,730210,"RAILS, USED, OF IRON OR NONALLOY STEEL, NOT RAILWAY RAILS FOR REROLLING, NOT SCRAP","RAILS, USED, IRON/NONALLOY STEEL,NOT SCRAP, NESOI",KG,,67701,15000,331110,2025,section232_core_steel,Proclamation 9705 core steel subheading 7302.10
7302105020,730210,"RAILS OF ALLOY STEEL, NEW","RAILS OF ALLOY STEEL, NEW",KG,,67701,15000,331110,2025,section232_core_steel,Proclamation 9705 core steel subheading 7302.10
7302105040,730210,"RAILWAY RAILS FOR REROLLING, OF ALLOY STEEL, USED","RAILWAY RAILS FOR REROLLING, ALLOY STEEL, USED",KG,,67701,15000,331110,2025,section232_core_steel,Proclamation 9705 core steel subheading 7302.10
7302105060,730210,"RAILS OF ALLOY STEEL, USED, OTHER THAN RAILWAY RAILS FOR REROLLING,","RAILS OF ALLOY STEEL, USED, NESOI",KG,,67701,15000,331110,2025,section232_core_steel,Proclamation 9705 core steel subheading 7302.10
7302400000,730240,FISH PLATES AND SOLE PLATES OF IRON OR STEEL,FISH PLATES AND SOLE PLATES OF IRON OR STEEL,KG,,67709,22100,332999,2025,section232_core_steel,Proclamation 9705 core steel range 7302.40-7302.90
7302901000,730290,SLEEPERS (CROSS-TIES) OF IRON OR STEEL,SLEEPERS (CROSS-TIES) OF IRON OR STEEL,KG,,67709,22100,332999,2025,section232_core_steel,Proclamation 9705 core steel range 7302.40-7302.90
7302909000,730290,OTHER RAILWAY OR TRAMWAY TRACK CONSTRUCTION MATERIAL OF IRON OR STEEL NESOI,RAILWAY OR TRAMWAY TRACK CONSTR MATRL OF IOS NESOI,KG,,67709,22100,332999,2025,section232_core_steel,Proclamation 9705 core steel range 7302.40-7302.90
7304110020,730411,"LINE PIPE OF A KIND USED FOR OIL OR GAS PIPELINES, SEAMLESS, OF STAINLESS STEEL, WITH AN OUTSIDE DIAMETER NOT EXCEEDING 114.3 MM","LNEPPE FOR OIL/GAS,STN STL,SEMLES,DIAM LT/=114.3MM",KG,,67912,21000,331210,2025,section232_core_steel,Proclamation 9705 core steel range 7304.10-7306.90
7304110050,730411,"LINE PIPE OF A KIND USED FOR OIL OR GAS PIPELINES, SEAMLESS, OF STAINLESS STEEL, WITH AN OUTSIDE DIAM EXCEEDING 114.3 MM, BUT NOT EXCEEDING 406.4 MM","LNPPE FR OIL/GAS,STN STL,SEMLES,DIAM 114.3-406.4MM",KG,,67912,21000,331210,2025,section232_core_steel,Proclamation 9705 core steel range 7304.10-7306.90
7304110080,730411,"LINE PIPE OF A KIND USED FOR OIL OR GAS PIPELINES, SEAMLESS, OF STAINLESS STEEL, WITH AN OUTSIDE DIAMETER EXCEEDING 406.4 MM","LNEPPE FR OIL/GAS,STN STL,SEMLES,DIAM GT 406.4MM",KG,,67912,21000,331210,2025,section232_core_steel,Proclamation 9705 core steel range 7304.10-7306.90
7304191020,730419,"LINE PIPE OF A KIND USED FOR OIL OR GAS PIPELINES, SEAMLESS, OF IRON (NONCAST) OR NONALLOY STEEL, WITH AN OUTSIDE DIAMETER NOT EXCEEDING 114.3 MM","LNEPPE FOR OIL/GAS,IOS NA,SEMLES,DIAM LT/=114.3MM",KG,,67912,21000,331110,2025,section232_core_steel,Proclamation 9705 core steel range 7304.10-7306.90
7304191030,730419,"SEAMLESS LINE PIPE FOR OIL OR GAS PIPELINES, IRON OR NONALLOY STEEL,  OUTSIDE DIAMETER OVER 114.3 MM BUT LESS THAN 215.9 MM","LINE PIPE,SEMLESS,OIL/GAS,IR/STEEL (114.3-215.9MM)",KG,,67912,21000,331110,2025,section232_core_steel,Proclamation 9705 core steel range 7304.10-7306.90
7304191045,730419,"SEAMLESS LINE PIPE FOR OIL OR GAS PIPELINES, IRON OR NONALLOY STEEL,  OUTSIDE DIAMETER OF 215.9-406.4 MM, WALL THICKNESS UNDER 12.7 MM","LINE PIPE,SEAMLESS, IRON/STEEL, DIAM 215.9-406.4MM",KG,,67912,21000,331110,2025,section232_core_steel,Proclamation 9705 core steel range 7304.10-7306.90
7304191060,730419,"SEAMLESS OIL OR GAS LINE PIPE, IRON OR NONALLOY STEEL, OUTSIDE DIAMETER OF 215.9-406.4 MM, WALL THICKNESS 12.7 MM OR MORE","SLMS O/G LNP,I/NAL,OD 215.9-406.4MM,WTK 12.7MM AOV",KG,,67912,21000,331110,2025,section232_core_steel,Proclamation 9705 core steel range 7304.10-7306.90
7304191080,730419,"LINE PIPE OF A KIND USED FOR OIL OR GAS PIPELINES, SEAMLESS, OF IRON (NONCAST) OR NONALLOY STEEL, WITH AN OUTSIDE DIAMETER EXCEEDING 406.4 MM","LINEPIPE FOR OIL/GAS, IRN/NAL STL, DIAM OV 406.4MM",KG,,67912,21000,331110,2025,section232_core_steel,Proclamation 9705 core steel range 7304.10-7306.90
7304195020,730419,"LINE PIPE OF A KIND USED FOR OIL OR GAS PIPELINES, SEAMLESS, OF OTHER ALLOY STEEL, NOT STAINLESS, WITH AN OUTSIDE DIAMETER NOT EXCEEDING 114.3 MM","LNEPPE FOR OIL/GAS,SEAMLS,AL NT S,DIAM LT/=114.3MM",KG,,67912,21000,331110,2025,section232_core_steel,Proclamation 9705 core steel range 7304.10-7306.90
7304195050,730419,"LINE PIPE, USED FOR OIL OR GAS PIPELINES, SEAMLESS, OF OTHER ALLOY STEEL, NOT STAINLESS, WITH AN OUTSIDE DIAMETER >114.3 MM, BUT <406.4 MM","LNEPPE FR OIL/GS,SEMLES, AL NT S,DIA 114.3-406.4MM",KG,,67912,21000,331110,2025,section232_core_steel,Proclamation 9705 core steel range 7304.10-7306.90
7304195080,730419,"LINE PIPE OF A KIND USED FOR OIL OR GAS PIPELINES, SEAMLESS, OF ALLOY STEEL, NOT STAINLESS, WITH AN OUTSIDE DIAMETER EXCEEDING 406.4 MM","LNEPPE FR OIL/GAS,SEMLES,AL NT SS,DIAM GT 406.4MM",KG,,67912,21000,331110,2025,section232_core_steel,Proclamation 9705 core steel range 7304.10-7306.90
